username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
pizzeriadesarcades1,Pizzeria des Arcades,pizzeriadesarcades1@gmail.com,Krystal Appel,"22 Place de la Republique, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, Pizza",070688410,"Meatballs with sauce, Katsu Curry, California maki, Pasta Carbonara, ",,1324292,
lesforges1,les Forges,lesforges1@gmail.com,Christopher Gusman,"Route de l'Orme, Carentan, Carentan-les-Marais France",17:00-23:00,,,072663528,"California maki, Vegetable Soup, French fries with sausages, Linguine with clams, ",,4889368,
lamaritza1,La Maritza,lamaritza1@gmail.com,James Winters,"4 rue Torteron, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,French,075662056,"California maki, French fries with sausages, Vegetable Soup, Lasagne, ",,4278959,
le101emeairborne1,Le 101eme Airborne,le101emeairborne1@gmail.com,Linda Ambrose,"55 rue de la 101e Airborne, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,French,078888119,"Pasta and Beans, Fettuccine Alfredo, California maki, Lasagne, ",,0986813,
lekiosqueapizzas1,le kiosque a pizzas,lekiosqueapizzas1@gmail.com,Jennie Eskew,"rue de la Guinguette, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,"Italian, Pizza",071965160,"Fish and chips, Ricotta stuffed Ravioli, Califlower penne, Pork belly buns, ",,0668928,
lequai161,Le Quai 16,lequai161@gmail.com,Mary Rowley,"16 rue de Caligny, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, European, Grill",079064037,"Pasta Carbonara, Scotch eggs, Katsu Curry, Scotch eggs, ",,5122725,
l'escaledessens1,L'Escale des Sens,l'escaledessens1@gmail.com,Shellie Payton,"10 rue Jean Loret, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€€€,"French, European, Gastropub",073488245,"California maki, Mushroom Risotto, Barbecue Ribs, Philadelphia maki, ",,2089944,
larenaissance1,La Renaissance,larenaissance1@gmail.com,Sherry Nealy,"1 rue de la 101e Airborne, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,"French, Gastropub",076819009,"Mushroom Risotto, Ricotta stuffed Ravioli, Katsu Curry, Vegetable Soup, ",,3813575,
aufourabois1,Au Four A Bois,aufourabois1@gmail.com,Keith Thompson,"38 Place de la Republique, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,"Italian, Pizza",079945209,"Tuna sashimi, Califlower penne, Chicken wings, Bruschette with Tomato, ",,4599377,
laclédubonheur1,La Clé du Bonheur,laclédubonheur1@gmail.com,Robert Siler,"21 rue Sebline, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,International,075321647,"French fries with sausages, Mushroom Risotto, Philadelphia maki, Pork belly buns, ","Vegetarian Friendly, Vegan Options, Gluten Free Options",0607454,
bancdel'ours1,Banc de l'ours,bancdel'ours1@gmail.com,Octavio Bennett,"route de Nave le Chatelard, 38880 Autrans France",17:00-23:00,€€-€€€,French,079708148,"Risotto with seafood, French fries with sausages, Tiramisù, Pork sausage roll, ",,4820313,
gitedelamoliere1,Gite de La Moliere,gitedelamoliere1@gmail.com,Tina Rosario,"41 impasse des Frenes, 38880 Autrans France",17:00-23:00,€€-€€€,French,074802230,"Lasagne, Chicken wings, Califlower penne, Katsu Curry, ",Vegetarian Friendly,2937371,
restaurantl'épicéa1,Restaurant l'Épicéa,restaurantl'épicéa1@gmail.com,Gregory Lavigne,"474, Route de Méaudre, 38880 Autrans France",17:00-23:00,€€-€€€,French,076989664,"Philadelphia maki, Chilli con carne, Philadelphia maki, Katsu Curry, ",,9186160,
cafeoutrelans1,Cafe Outrelans,cafeoutrelans1@gmail.com,Fredrick Claeys,"Place Julien Bertrand, 38880 Autrans France",17:00-23:00,€€-€€€,"French, Cafe",077556564,"Caprese Salad, Pasta with Tomato and Basil, Risotto with seafood, Pasta and Beans, ",,5045141,
lerefugedegève1,Le refuge de Gève,lerefugedegève1@gmail.com,Michelle Watson,"le Bourg Bp 6, 38880 Autrans France",17:00-23:00,€€-€€€,French,079202394,"Fettuccine Alfredo, Fettuccine Alfredo, Souvlaki, Pork sausage roll, ",Vegetarian Friendly,7933293,
chalethotelaufeudebois1,Chalet Hotel Au Feu de Bois,chalethotelaufeudebois1@gmail.com,Clay Robinson,"54 Chemin du Marche, 38880 Autrans France",17:00-23:00,€€-€€€,"French, Pub",079706133,"Mushroom Risotto, Caesar Salad, Cheeseburger, Lasagne, ",,2783016,
l'épicurieux1,L'Épicurieux,l'épicurieux1@gmail.com,Joseph Rush,"61 route de Grenoble, 38880 Autrans France",17:00-23:00,€€-€€€,"French, Healthy",076721987,"Mushroom Risotto, Salmon nigiri, Tuna sashimi, Katsu Curry, ",,8819359,
snackl'igloo1,Snack L'Igloo,snackl'igloo1@gmail.com,Tammy Jackson,"61 route de Grenoble, 38880 Autrans France",17:00-23:00,€,French,071869490,"French fries with sausages, Cheeseburger, Vegetable Soup, Fettuccine Alfredo, ",,3517522,
restaurantdel'hoteldelaposte1,Restaurant de L'Hotel de la Poste,restaurantdel'hoteldelaposte1@gmail.com,David Glenn,"1 Place Julien Bertrand, 38880 Autrans France",17:00-23:00,€€-€€€,French,074797383,"Pasta and Beans, Bruschette with Tomato, Chicken Fajitas, Chilli con carne, ",,0408148,
laflambee1,La Flambee,laflambee1@gmail.com,Alice Tranter,"Place Julien Bertrand, 38880 Autrans France",17:00-23:00,€,"French, Pizza",072853572,"Fish and chips, Caesar Salad, Meatballs with sauce, Meatballs with sauce, ",,4925715,
lepalaisdelapizza1,Le Palais De La Pizza,lepalaisdelapizza1@gmail.com,George Champion,"Immeuble Huilier, Autrans France",17:00-23:00,€,"French, Italian",072074551,"Pizza, California maki, Meatballs with sauce, Vegetable Soup, ",,9965208,
restaurantlevernay1,Restaurant Le Vernay,restaurantlevernay1@gmail.com,Myra Curtis,"355 Route De Nave, 38880 Autrans France",17:00-23:00,€€-€€€,"French, Contemporary, Pub, Gastropub, Japanese Fusion",076470055,"Fish and chips, Chicken milanese, French fries with sausages, Califlower penne, ",,9853991,
hotelrestaurantlestilleuls1,Hotel Restaurant Les Tilleuls,hotelrestaurantlestilleuls1@gmail.com,John Lawson,"111 rue de Puilboreau, 38880 Autrans France",17:00-23:00,€€-€€€,French,071232689,"Katsu Curry, Chicken wings, Califlower penne, Chilli con carne, ",,1634073,
restaurantlabuffe1,Restaurant La Buffe,restaurantlabuffe1@gmail.com,Danielle Bean,"218 rue des Ecoles, 38880 Autrans France",17:00-23:00,€€-€€€,French,078253200,"French fries with sausages, Philadelphia maki, Pasta Carbonara, Caprese Salad, ",,1715470,
lacrèperie1,La Crèperie,lacrèperie1@gmail.com,Sharon Cerda,"Place Julien Bertrand, Autrans France",17:00-23:00,€,French,075958010,"Pasta and Beans, Teriyaki Chicken donburi, Vegetable Soup, Pasta with Tomato and Basil, ",,5611111,
lesamovar1,Le Samovar,lesamovar1@gmail.com,Anna Hosmer,"4 Place de l Eglise, 38880 Autrans France",17:00-23:00,€€-€€€,,071937032,"Pork belly buns, Ebiten maki, Chicken Fajitas, Bruschette with Tomato, ",,7017849,
chezfrancis1,Chez Francis,chezfrancis1@gmail.com,Bradley Englert,"158 rue de la Galochere, 38880 Autrans France",17:00-23:00,€,"Italian, French, Pizza",073607341,"Chicken milanese, Meatballs with sauce, Tiramisù, Mushroom Risotto, ",,2751006,
lechaletsuisse1,Le Chalet Suisse,lechaletsuisse1@gmail.com,William Shuffler,"Le Tonkin, 38880 Autrans France",17:00-23:00,€€-€€€,"French, European",073943603,"Chicken Fajitas, Chicken wings, Mushroom Risotto, Chicken milanese, ",,2562498,
louchabrot1,Lou Chabrot,louchabrot1@gmail.com,Kathleen Stanley,"1 rue du Bourdalat, 64370 Arthez-de-Bearn France",17:00-23:00,€€-€€€,French,072867693,"Souvlaki, Ricotta stuffed Ravioli, Ebiten maki, Tuna sashimi, ",,3368523,
aucoincosy1,Au Coin Cosy,aucoincosy1@gmail.com,Tami Hill,"18 Place du Palais, 64370 Arthez-de-Bearn France",17:00-23:00,€,"French, Cafe, International, Healthy, Dining bars",071600190,"Pork belly buns, Fish and chips, Chicken milanese, Tuna sashimi, ",Vegetarian Friendly,9913358,
restaurantcelia1,Restaurant Celia,restaurantcelia1@gmail.com,Anna Haight,"14 Chemin Dous Milhoucas, 64370 Arthez-de-Bearn France",17:00-23:00,€€-€€€,French,074211507,"Salmon nigiri, Pappardelle alla Bolognese, Bruschette with Tomato, French fries with sausages, ",,5131286,
brasseriedupalais1,Brasserie du Palais,brasseriedupalais1@gmail.com,Andres Cornett,"8 Place du Palais, 64370 Arthez-de-Bearn France",17:00-23:00,,French,071206211,"Pasta and Beans, Pork sausage roll, Pasta with Tomato and Basil, Fish and chips, ",,1515969,
l'arretbougnette1,L'Arret Bougnette,l'arretbougnette1@gmail.com,Marilyn Herman,"134 avenue de la Gare, 74660 Vallorcine, Chamonix France",17:00-23:00,€€-€€€,French,070749075,"Caesar Salad, Chicken milanese, Tiramisù, Fettuccine Alfredo, ",,9257653,
lafermedes3ours1,La Ferme des 3 Ours,lafermedes3ours1@gmail.com,Robert Mabie,"le Plan Droit, 74660 Vallorcine, Chamonix France",17:00-23:00,€€-€€€,French,076341584,"Caprese Salad, Souvlaki, Mushroom Risotto, Pasta and Beans, ",Vegetarian Friendly,8627241,
lecafécomptoir1,Le Café Comptoir,lecafécomptoir1@gmail.com,Jerry Buchanan,"Route de la Foret Verte, 74660 Vallorcine, Chamonix France",17:00-23:00,€€-€€€,"French, European",070552666,"Caesar Salad, Ricotta stuffed Ravioli, Califlower penne, Salmon nigiri, ","Vegetarian Friendly, Vegan Options",6682447,
hoteldubuet1,Hotel du Buet,hoteldubuet1@gmail.com,Erin Bronson,"le Buet 2026, Route du Col, 74660 Vallorcine, Chamonix France",17:00-23:00,€€-€€€,French,077170036,"Pasta Carbonara, Linguine with clams, Meatballs with sauce, Pork sausage roll, ",,4640581,
moontines1,Moon Tines,moontines1@gmail.com,David Allis,"le Buet, 74660 Vallorcine, Chamonix France",17:00-23:00,€,French,079049070,"California maki, Pasta and Beans, Salmon nigiri, Risotto with seafood, ",,6980476,
cascadedebérard1,Cascade de Bérard,cascadedebérard1@gmail.com,Cecil White,"le Buet La Cascade de Bérard Buvette-restaurant, 74660 Vallorcine, Chamonix France",17:00-23:00,€,"Bar, Cafe, Fast food, Mediterranean, Pub",075944290,"Salmon nigiri, Scotch eggs, Meatballs with sauce, Chicken milanese, ",,0375422,
lerelaisdelachapelle1,Le Relais de la Chapelle,lerelaisdelachapelle1@gmail.com,Greg Devos,"17 route Imperiale, 89240 Pourrain France",17:00-23:00,€,"European, French",075293302,"Pork belly buns, California maki, Lasagne, Katsu Curry, ",,5623492,
secretdepain1,Secret de Pain,secretdepain1@gmail.com,Julie Woodruff,"13 rue Grande, 89240 Pourrain France",17:00-23:00,,,077997565,"Linguine with clams, Ebiten maki, Pork belly buns, Pasta Carbonara, ",,0657300,
lepulverinien1,Le Pulverinien,lepulverinien1@gmail.com,John Long,"10 rue Grande, 89240 Pourrain France",17:00-23:00,€€-€€€,French,073469704,"Barbecue Ribs, Bruschette with Tomato, Caesar Salad, Philadelphia maki, ",,4171970,
lemoulinapizza1,Le Moulin a Pizza,lemoulinapizza1@gmail.com,Phyllis Allegrini,"1 Place de Cerdagne, 66800 Saillagouse France",17:00-23:00,€,Italian,072237783,"Cheeseburger, Linguine with clams, Bruschette with Tomato, Barbecue Ribs, ",,5927038,
lecrapahuteur1,Le Crapahuteur,lecrapahuteur1@gmail.com,Haley Sanchez,"18 avenue des Comtes de Cerdagne, 66800 Saillagouse France",17:00-23:00,€€-€€€,"French, Bar, Mediterranean, European",079993565,"Linguine with clams, Souvlaki, Teriyaki Chicken donburi, Ebiten maki, ",,8697693,
planesrestaurant1,Planes Restaurant,planesrestaurant1@gmail.com,Jessica Gates,"6 Place de Cerdagne, 66800 Saillagouse France",17:00-23:00,€€-€€€,"French, European, Grill",073619783,"Risotto with seafood, French fries with sausages, Teriyaki Chicken donburi, Scotch eggs, ",,1470997,
lechaletdespizzas1,Le Chalet des Pizzas,lechaletdespizzas1@gmail.com,Carlos King,"16 Place de Cerdagne, 66800 Saillagouse France",17:00-23:00,€,"Italian, Pizza",072539536,"French fries with sausages, California maki, Pasta Carbonara, Katsu Curry, ",,7583579,
aumatincalme1,Au Matin Calme,aumatincalme1@gmail.com,Martha Jessica,"19 avenue du Roussillon, 66800 Saillagouse France",17:00-23:00,€€-€€€,"Asian, Korean",071591814,"Risotto with seafood, Bruschette with Tomato, Ebiten maki, Pork belly buns, ","Vegetarian Friendly, Vegan Options",9615339,
lerelaisdeciteaux1,Le Relais de Citeaux,lerelaisdeciteaux1@gmail.com,Beatrice Nye,"51 route de Seurre, 21910 Corcelles-les-Citeaux France",17:00-23:00,€,French,077145085,"Pasta and Beans, Pasta with Tomato and Basil, California maki, Chilli con carne, ",,4569175,
lagarenne1,La Garenne,lagarenne1@gmail.com,Mark White,"Hotel Le Dracy 4, rue du Pressoir, Dracy-le-Fort France",17:00-23:00,€€€€,"French, European",079013458,"Tiramisù, Salmon nigiri, Fettuccine Alfredo, Fettuccine Alfredo, ",Vegetarian Friendly,9077858,
pizzerialourouchetou1,Pizzeria Lou Rouchetou,pizzerialourouchetou1@gmail.com,Elsie Maguire,"Village de Chassagnes Camping Lou Rouchetou, 07140, Les Vans France",17:00-23:00,€,French,079636616,"Pasta Carbonara, Caesar Salad, Bruschette with Tomato, Barbecue Ribs, ",,5582862,
ladolcevita1,La Dolce Vita,ladolcevita1@gmail.com,Mary Huerta,"32 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,€€-€€€,"Italian, Pizza",072619133,"Scotch eggs, Teriyaki Chicken donburi, Ebiten maki, Ricotta stuffed Ravioli, ","Vegetarian Friendly, Vegan Options",3678092,
roulemapoule1,Roule Ma Poule,roulemapoule1@gmail.com,Virginia Bare,"31 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,€€-€€€,French,078931833,"California maki, Salmon nigiri, Souvlaki, Fettuccine Alfredo, ","Vegetarian Friendly, Vegan Options, Gluten Free Options",6098149,
lelocal1,Le Local,lelocal1@gmail.com,Yolanda Marino,"4 Place de l Eglise, 07140, Les Vans France",17:00-23:00,€,"French, Fast food",074886105,"Teriyaki Chicken donburi, Chicken Fajitas, Meatballs with sauce, Pork belly buns, ","Gluten Free Options, Vegetarian Friendly, Vegan Options",6976704,
lecalaberbypb1,Le Calaber By PB,lecalaberbypb1@gmail.com,Harry Lee,"ZA Champ Vert, 07140, Les Vans France",17:00-23:00,€€-€€€,"Wine Bar, French, Bar, Diner",079878128,"Risotto with seafood, Caprese Salad, Cheeseburger, Souvlaki, ",Vegetarian Friendly,7643953,
le13h1,Le 13h,le13h1@gmail.com,Bernice Mullins,"1 rue du Marche, 07140, Les Vans France",17:00-23:00,€€-€€€,French,072430510,"Vegetable Soup, Philadelphia maki, Katsu Curry, Ebiten maki, ","Vegetarian Friendly, Vegan Options",1503951,
l'utopie1,L'Utopie,l'utopie1@gmail.com,Donna Martin,"1 rue du Marche, 07140, Les Vans France",17:00-23:00,€€-€€€,French,074365840,"Cheeseburger, Chicken wings, Tiramisù, Caprese Salad, ",,4459350,
paprika1,Paprika,paprika1@gmail.com,Susan Klar,"25 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,€€-€€€,"Moroccan, Middle Eastern, Mediterranean",073940238,"Lasagne, Linguine with clams, Risotto with seafood, Tiramisù, ",,6579038,
l'olivo1,L'Olivo,l'olivo1@gmail.com,Sam Schwartz,"21 Place du Marche, 07140, Les Vans France",17:00-23:00,€,"Italian, Pizza",071139132,"Chilli con carne, Linguine with clams, Lasagne, Ebiten maki, ",,1587285,
lasandwicherie1,La Sandwicherie,lasandwicherie1@gmail.com,Marta Miller,"Place Léopold Ollier 37 place Ollier, 07140, Les Vans France",17:00-23:00,€,,077085271,"Pork belly buns, Ricotta stuffed Ravioli, Tuna sashimi, Pasta and Beans, ",,3635115,
cafedelasardine1,Cafe de la Sardine,cafedelasardine1@gmail.com,Rebeca Singh,"Village de Naves, 07140, Les Vans France",17:00-23:00,€€-€€€,French,070039213,"Salmon nigiri, Philadelphia maki, Caesar Salad, Barbecue Ribs, ",,7422807,
domainedelajeanne1,Domaine de la Jeanne,domainedelajeanne1@gmail.com,Joanne Millerd,"Domaine de la Jeanne 15 Chemin de la Jeanne, 07140, Les Vans France",17:00-23:00,€€-€€€,,070614500,"Meatballs with sauce, Philadelphia maki, Pork belly buns, California maki, ",,1095664,
doncamillo1,Don Camillo,doncamillo1@gmail.com,June Harris,"Rue Cancel, 07140, Les Vans France",17:00-23:00,€€-€€€,"Italian, French",074020118,"Pizza, Meatballs with sauce, Chilli con carne, Ebiten maki, ",Vegetarian Friendly,0412850,
koyal1,Koyal,koyal1@gmail.com,Christine Wannamaker,"Rue Droite, 07140, Les Vans France",17:00-23:00,€€-€€€,"French, Indian, Asian",072864993,"Philadelphia maki, Chicken milanese, Mushroom Risotto, Katsu Curry, ","Vegetarian Friendly, Vegan Options",3194804,
lafeuilledechou1,La Feuille de Chou,lafeuilledechou1@gmail.com,Catherine Deal,"Rue Temple, 07140, Les Vans France",17:00-23:00,€€-€€€,"French, European",077864377,"Chicken milanese, Pasta and Beans, Chicken milanese, Cheeseburger, ","Vegetarian Friendly, Vegan Options",6391545,
cafédelabourse1,Café de la Bourse,cafédelabourse1@gmail.com,Tina Gramm,"8 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,€,"Cafe, French",074371946,"Linguine with clams, Ricotta stuffed Ravioli, Cheeseburger, Pasta and Beans, ",,2510690,
doudouburger1,Doudou Burger,doudouburger1@gmail.com,Debra Fleming,"26 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,€,"American, Street Food, Fast food, French",072773979,"Chilli con carne, California maki, Califlower penne, Vegetable Soup, ",,0544249,
boulangerielamied'ailleurs1,Boulangerie La Mie d'Ailleurs,boulangerielamied'ailleurs1@gmail.com,Kyle Jackson,"4 rue du Temple, 07140, Les Vans France",17:00-23:00,€,French,076981124,"Linguine with clams, Philadelphia maki, Pappardelle alla Bolognese, Pasta Carbonara, ",,0866676,
cotejardin1,Cote Jardin,cotejardin1@gmail.com,Kellie Cortez,"16 rue du Temple, 07140, Les Vans France",17:00-23:00,,French,071064968,"Cheeseburger, Bruschette with Tomato, Linguine with clams, Lasagne, ",,1172443,
barlemocco1,bar le Mocco,barlemocco1@gmail.com,Charles Firestine,"28 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,,"Bar, Pub",078089401,"Pasta and Beans, Pappardelle alla Bolognese, Katsu Curry, Katsu Curry, ",,8535643,
leserredebar1,Le Serre de Bar,leserredebar1@gmail.com,Charles Sanchez,"Place Léopold Ollier, 07140, Les Vans France",17:00-23:00,,,076896941,"Tiramisù, Pork sausage roll, Bruschette with Tomato, Souvlaki, ",,8171691,
ledardaillon1,Le Dardaillon,ledardaillon1@gmail.com,Maurice Lapuerta,"15 Place Leopold Ollier, 07140, Les Vans France",17:00-23:00,€€-€€€,"French, Gastropub, European",071227653,"Risotto with seafood, Pork belly buns, Barbecue Ribs, Ebiten maki, ",,3453963,
l'olivierdepaiolive1,L'Olivier de Paiolive,l'olivierdepaiolive1@gmail.com,Lawrence Baptiste,"5115 route de Paiolive, 07140, Les Vans France",17:00-23:00,€€-€€€,"French, Mediterranean, European",076498631,"Souvlaki, Linguine with clams, Bruschette with Tomato, Mushroom Risotto, ","Vegetarian Friendly, Gluten Free Options",5738946,
cuisineindonésiennecheznatalie1,Cuisine Indonésienne Chez Natalie,cuisineindonésiennecheznatalie1@gmail.com,Simonne Jenkin,"16 Place Henri Thibon, 07140, Les Vans France",17:00-23:00,€€-€€€,"Asian, Indonesian",070124947,"Pork sausage roll, Ebiten maki, Scotch eggs, Pasta and Beans, ",,1245984,
