username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
l'hippo1,L'Hippo,l'hippo1@gmail.com,David Sotelo,"235 avenue de l Hippodrome, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,072543806,"Meatballs with sauce, Risotto with seafood, Fettuccine Alfredo, Meatballs with sauce, ",,-2099604201,
lacense1,La Cense,lacense1@gmail.com,Russell Seip,"27 rue Auguste Bonte, 59130 Lambersart, Lille France",17:00-23:00,€€€€,"French, European, Contemporary",075776402,"Lasagne, Fettuccine Alfredo, Linguine with clams, Tuna sashimi, ",,-239247390,
lespetitesdouceursdephuket1,Les Petites Douceurs de Phuket,lespetitesdouceursdephuket1@gmail.com,Chad Wilkins,"218 avenue de Dunkerque limite Lille, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"Asian, Thai, Street Food, Deli",078318363,"Linguine with clams, Ricotta stuffed Ravioli, Pasta with Tomato and Basil, Tiramisù, ",,-556191015,
pizzahut1,Pizza Hut,pizzahut1@gmail.com,James Cormier,"298 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,,,073971008,"Pizza, Cheeseburger, Chicken wings, Fettuccine Alfredo, ",,474422919,
chezmoncousin1,Chez Mon Cousin,chezmoncousin1@gmail.com,Philip Pagan,"282 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,072338066,"French fries with sausages, Chilli con carne, Lasagne, Linguine with clams, ",,1301868880,
paul1,Paul,paul1@gmail.com,Helen Mccaleb,"256 rue de Lille, 59130 Lambersart, Lille France",17:00-23:00,,,077672020,"Katsu Curry, Fish and chips, Pasta and Beans, Philadelphia maki, ",,-1383843646,
ricordid'asporto1,Ricordi d'Asporto,ricordid'asporto1@gmail.com,Tena Sundermeyer,"116 rue du Bourg, 59130 Lambersart, Lille France",17:00-23:00,,"Northern-Italian, Southern-Italian",078836705,"Pork sausage roll, Ricotta stuffed Ravioli, Barbecue Ribs, Teriyaki Chicken donburi, ",,-384981002,
lequai1,Le Quai,lequai1@gmail.com,Charles Tambe,"2 avenue Hippolyte Peslin, 59130 Lambersart, Lille France",17:00-23:00,€€€€,"French, Seafood, Pub, Diner, Wine Bar, Gastropub",070312145,"Pork belly buns, Cheeseburger, Linguine with clams, Philadelphia maki, ",,-1386468143,
l'oriental1,L'oriental,l'oriental1@gmail.com,Malcolm Chavez,"442 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€,Algerian,077109324,"Caprese Salad, Meatballs with sauce, California maki, Pork sausage roll, ",,2079089009,
l'emulsionlambersart1,L'emulsion Lambersart,l'emulsionlambersart1@gmail.com,Donald Ryan,"142 rue du Bourg, 59130 Lambersart, Lille France",17:00-23:00,,"French, Pub, Gastropub",070607254,"Katsu Curry, Pasta Carbonara, Caprese Salad, Ricotta stuffed Ravioli, ",,444906615,
lecanond'or1,Le Canon d'Or,lecanond'or1@gmail.com,Sergio Outhouse,"296 rue de Lille, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,073058343,"Cheeseburger, Souvlaki, Cheeseburger, Katsu Curry, ",,1075216851,
boulangeriebele1,Boulangerie Bele,boulangeriebele1@gmail.com,Yvonne Nance,"38 avenue Henri Delecaux, 59130 Lambersart, Lille France",17:00-23:00,€,French,071421696,"Pork belly buns, California maki, Ebiten maki, Barbecue Ribs, ",,-382752686,
lebistrotducanond'or1,Le bistrot du Canon d'or,lebistrotducanond'or1@gmail.com,Joel Hubbard,"1 avenue Becquart, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"French, European",070698670,"Mushroom Risotto, Katsu Curry, Philadelphia maki, Bruschette with Tomato, ",Vegetarian Friendly,-328084335,
lapetiteauberge1,La Petite Auberge,lapetiteauberge1@gmail.com,Byron Buff,"142 rue du Bourg, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,072454363,"Vegetable Soup, Chicken Fajitas, Ebiten maki, Chilli con carne, ",,-329992855,
villaiacazio1,Villa Iacazio,villaiacazio1@gmail.com,Ralph Crane,"2 avenue de l Amiral Courbet, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,076119801,"Chilli con carne, Caprese Salad, Chicken Fajitas, Pork sausage roll, ",,502374724,
lemazagan1,le Mazagan,lemazagan1@gmail.com,Roy Stewart,"218 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean, Middle Eastern",072599047,"Tuna sashimi, Cheeseburger, California maki, Pizza, ",,-352985829,
f.b.i1,F.B.I,f.b.i1@gmail.com,Kelly Duncan,"250 T avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€,,078300532,"Lasagne, Tiramisù, Philadelphia maki, Pasta Carbonara, ",,1333182937,
domino'spizza1,Domino's Pizza,domino'spizza1@gmail.com,Marie Hyde,"236 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"Italian, Pizza",074694318,"Pork belly buns, Scotch eggs, Califlower penne, Tiramisù, ",,1105816018,
latableducolysee1,La Table du Colysee,latableducolysee1@gmail.com,Ida Wilson,"201 avenue du Colisee, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,076683683,"Chicken wings, Pasta with Tomato and Basil, Chilli con carne, Chicken Fajitas, ",,1331545399,
lalaiterie1,La Laiterie,lalaiterie1@gmail.com,Michael Ford,"138 avenue de l'Hippodrome, 59130 Lambersart, Lille France",17:00-23:00,€€€€,"French, Contemporary",077763958,"California maki, Linguine with clams, Katsu Curry, Pasta and Beans, ",Vegetarian Friendly,1191640071,
lesroselières1,Les Roselières,lesroselières1@gmail.com,Lisa Guglielmi,"342 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,075093059,"Souvlaki, Tiramisù, Meatballs with sauce, Caesar Salad, ",,1307504247,
lekiosqueapizzas1,Le Kiosque a Pizzas,lekiosqueapizzas1@gmail.com,Samuel Scott,"246 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€,"Italian, Pizza",070599729,"Linguine with clams, Tuna sashimi, Caprese Salad, Chicken wings, ",,-2100047967,
viacaro1,Via Caro,viacaro1@gmail.com,Guillermo Acosta,"1 rue de l Abbe Lemire, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"Italian, Pizza",079119006,"Pork sausage roll, Katsu Curry, Chicken Fajitas, Pizza, ",,-213384867,
lesvedettes1,Les Vedettes,lesvedettes1@gmail.com,Delma Beckham,"51 B avenue de la Republique, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,079317956,"Fish and chips, Fettuccine Alfredo, Scotch eggs, Tuna sashimi, ",,640153323,
lepush1,Le Push,lepush1@gmail.com,Eric Williams,"106 avenue Henri Delecaux, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,French,074387718,"Mushroom Risotto, Pasta Carbonara, Mushroom Risotto, Cheeseburger, ",,356160158,
dina1,Dina,dina1@gmail.com,Rose Messer,"362 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€,"Italian, Fast food",078482092,"Philadelphia maki, Pork belly buns, Califlower penne, Tuna sashimi, ",Vegetarian Friendly,477022208,
snackducentre1,Snack Du Centre,snackducentre1@gmail.com,Suzanne Kim,"Route Nationale, 20200 Santa Maria di Lota, Corsica France",17:00-23:00,,,079213878,"Caprese Salad, Mushroom Risotto, Pasta with Tomato and Basil, Cheeseburger, ",,-1127548609,
arianarestaurant1,Ariana Restaurant,arianarestaurant1@gmail.com,Peter Reeser,"42, Route du Bord de Mer, 20200 Santa Maria di Lota, Corsica France",17:00-23:00,€€-€€€,,079799047,"Pork belly buns, Fish and chips, Vegetable Soup, Lasagne, ",,1361990739,
crêperiecalanaise1,Crêperie Calanaise,crêperiecalanaise1@gmail.com,Michael Carroll,"Rue Marc Le Floch 43 rue Marc le Floch, 56240 Calan France",17:00-23:00,€€-€€€,French,074141502,"Katsu Curry, Fish and chips, Mushroom Risotto, Teriyaki Chicken donburi, ",,-1069314928,
lacreperiedesetangs1,La Creperie des Etangs,lacreperiedesetangs1@gmail.com,Shonda Wilgus,"Rue des Etangs, 56240 Calan France",17:00-23:00,€€-€€€,French,079646677,"Philadelphia maki, Pasta Carbonara, Pasta Carbonara, Caprese Salad, ",,556470969,
kelanpizza1,Kelan Pizza,kelanpizza1@gmail.com,Twyla Parsons,"25 rue Marc le Floch, 56240 Calan France",17:00-23:00,,Italian,070140252,"California maki, Scotch eggs, Meatballs with sauce, Chicken Fajitas, ",,-300107528,
l'aubergedelabrie1,L'Auberge de la Brie,l'aubergedelabrie1@gmail.com,William Hernandez,"14 avenue Alphonse Boulingre, 77860 Couilly-Pont-aux-Dames France",17:00-23:00,€€€€,"French, European",070277628,"Lasagne, Barbecue Ribs, Katsu Curry, Barbecue Ribs, ",,-1386469067,
fuwa1,Fuwa,fuwa1@gmail.com,Amy Rhoades,"67 avenue de l Ensoleillee Zone commerciale des Marceaux, 77860 Couilly-Pont-aux-Dames France",17:00-23:00,€€-€€€,"Chinese, Japanese, Asian, Sushi, Vietnamese",073411415,"Caesar Salad, California maki, Caesar Salad, Lasagne, ",,1360827155,
pizzaital1,Pizza Ital,pizzaital1@gmail.com,Linda Harris,"Couilly-Pont-aux-Dames au Niveau du Pont, 77860 Couilly-Pont-aux-Dames France",17:00-23:00,,"Italian, Pizza",078818643,"Risotto with seafood, Chilli con carne, Califlower penne, Tiramisù, ",,1299668970,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Cheryl Murray,"Avenue de l’Ensoleille ZA les Marceaux, 77860 Couilly-Pont-aux-Dames France",17:00-23:00,€,Fast food,077333404,"Califlower penne, Chicken Fajitas, Scotch eggs, Mushroom Risotto, ",,474485237,
lacasa1,La Casa,lacasa1@gmail.com,Sharon Edwards,"96 Rue de Belleville, 69400 Couilly-Pont-aux-Dames France",17:00-23:00,,"Italian, Pizza",071375802,"Vegetable Soup, Mushroom Risotto, French fries with sausages, Pappardelle alla Bolognese, ",,354342032,
miapizza1,Mia Pizza,miapizza1@gmail.com,Aurelia Kelsey,"26 Place Du Docteur Joseph Cinelli, 69360 Couilly-Pont-aux-Dames France",17:00-23:00,,"Pizza, Italian",070521664,"Pork sausage roll, Fish and chips, Chicken Fajitas, Cheeseburger, ",,357174074,
pommeauxfourneaux1,Pomme Aux Fourneaux,pommeauxfourneaux1@gmail.com,Catherine Mcgraw,"86 Boulevard de la Petite Vitesse, 72000 Couilly-Pont-aux-Dames France",17:00-23:00,,French,072378142,"Barbecue Ribs, Ebiten maki, Barbecue Ribs, Scotch eggs, ",,-1270075699,
lesmarmottesgourmandes1,Les marmottes gourmandes,lesmarmottesgourmandes1@gmail.com,Karl Dehaven,"21 B rue Cyprien Borgnon, 77860 Couilly-Pont-aux-Dames France",17:00-23:00,€€-€€€,French,070722906,"Meatballs with sauce, Chilli con carne, Katsu Curry, California maki, ",,2102297037,
auchevalnoir1,Au Cheval Noir,auchevalnoir1@gmail.com,Carolyn Gwyn,"38 rue de la Republique, 67800 Hoenheim, Strasbourg France",17:00-23:00,€€-€€€,"French, European",070432347,"Ricotta stuffed Ravioli, Pasta with Tomato and Basil, Chilli con carne, French fries with sausages, ",,525430039,
casatiglio1,Casa Tiglio,casatiglio1@gmail.com,Kelly Donahue,"3 rue de la Fontaine, 67800 Hoenheim, Strasbourg France",17:00-23:00,€€-€€€,"Italian, Pizza",070221357,"Bruschette with Tomato, Ricotta stuffed Ravioli, Salmon nigiri, Risotto with seafood, ",Vegetarian Friendly,-1133064848,
restaurantautilleul1,Restaurant Au Tilleul,restaurantautilleul1@gmail.com,Marvin Fernandes,"80 rue de la Republique, 67800 Hoenheim, Strasbourg France",17:00-23:00,€€-€€€,"French, European",072275233,"Califlower penne, Meatballs with sauce, Philadelphia maki, Barbecue Ribs, ",,-384980939,
autramway1,AU Tramway,autramway1@gmail.com,Vallie Lucas,"71 rue de la Republique, 67800 Hoenheim, Strasbourg France",17:00-23:00,€€-€€€,"Italian, French, Pizza",079399255,"Pork belly buns, Pasta Carbonara, Califlower penne, Katsu Curry, ",,-1301567630,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,David Denham,"15 route de la Wantzenau, 67800 Hoenheim, Strasbourg France",17:00-23:00,€,Fast food,074343629,"Ebiten maki, Pork belly buns, Califlower penne, Chilli con carne, ",,1421960303,
lapizzadenicohoenheim1,La Pizza de Nico Hoenheim,lapizzadenicohoenheim1@gmail.com,Gayle Chambers,"26 rue de la Republique, 67800 Hoenheim, Strasbourg France",17:00-23:00,€,"Italian, Pizza",079877449,"Ricotta stuffed Ravioli, French fries with sausages, Pappardelle alla Bolognese, California maki, ",Vegetarian Friendly,1246316192,
lesdelicesd'angeliqueetcie1,Les delices d'angelique et Cie,lesdelicesd'angeliqueetcie1@gmail.com,Etta Rivet,"78 rue du Docteur Boutrois, 14230 Isigny-sur-Mer France",17:00-23:00,€€-€€€,"French, Gastropub",070331101,"Caesar Salad, Salmon nigiri, Pasta and Beans, Teriyaki Chicken donburi, ",,501482910,
gangofpizza1,Gang Of Pizza,gangofpizza1@gmail.com,Raymond Salaam,"19 Place General de Gaulle, 14230 Isigny-sur-Mer France",17:00-23:00,,,079724884,"Pasta Carbonara, Salmon nigiri, Cheeseburger, Barbecue Ribs, ",,-355792730,
aupaind'autrefois1,Au Pain D'autrefois,aupaind'autrefois1@gmail.com,Lucy Gotto,"25 Rue Dr Boutrois, 14230 Isigny-sur-Mer France",17:00-23:00,,Street Food,071228836,"Risotto with seafood, Meatballs with sauce, California maki, Pasta and Beans, ",,-1334903766,
gervaise1,Gervaise,gervaise1@gmail.com,Margaret Hillegas,"15 rue Emile Demagny, 14230 Isigny-sur-Mer France",17:00-23:00,,Street Food,075668886,"Pappardelle alla Bolognese, Teriyaki Chicken donburi, Caprese Salad, Bruschette with Tomato, ",,-2019610375,
aubléd'or1,Au Blé D'or,aubléd'or1@gmail.com,Carla Adams,"27 rue Emile Demagny, 14230 Isigny-sur-Mer France",17:00-23:00,,"Deli, Street Food",070494664,"Risotto with seafood, French fries with sausages, Chilli con carne, Vegetable Soup, ",,-1387420368,
lecentralbrasseriepizzeriacreperie1,Le Central Brasserie Pizzeria Creperie,lecentralbrasseriepizzeriacreperie1@gmail.com,Hubert Little,"15 Place du General de Gaulle, 14230 Isigny-sur-Mer France",17:00-23:00,€€-€€€,"French, European, Bar, Pub",079998787,"Chicken wings, Mushroom Risotto, Fish and chips, Pork belly buns, ",Vegetarian Friendly,-1241263709,
hoteldefranceisignysurmer1,Hotel de France Isigny Sur Mer,hoteldefranceisignysurmer1@gmail.com,Victoria Collins,"13 rue Emile Demagny, 14230 Isigny-sur-Mer France",17:00-23:00,€€-€€€,"French, European",078903091,"Risotto with seafood, Barbecue Ribs, Califlower penne, Barbecue Ribs, ",,-383136960,
mcdonald's1,McDonald's,mcdonald's1@gmail.com,Paul Phillips,"rue du 19 Mars 1962 Z.I. Isypole, 14230 Isigny-sur-Mer France",17:00-23:00,€,Fast food,070219385,"Vegetable Soup, Pappardelle alla Bolognese, Pasta Carbonara, Cheeseburger, ",,-414147716,
leversailles1,Le Versailles,leversailles1@gmail.com,Jerry Stewart,"26 Place du General de Gaulle, 14230 Isigny-sur-Mer France",17:00-23:00,€,"French, Bar, Pub",072121132,"Lasagne, Tuna sashimi, Chicken wings, Lasagne, ",,2100686609,
aubergedulac1,Auberge Du Lac,aubergedulac1@gmail.com,Barbara Williams,"Rive des Vailhés Les Crémades, 34700 Le Puech France",17:00-23:00,€€-€€€,French,076262410,"Katsu Curry, Caprese Salad, French fries with sausages, Cheeseburger, ",,531684107,
aubergedulac1,Auberge du Lac,aubergedulac1@gmail.com,Edward Lane,"Les Cremades, 34700 Le Puech France",17:00-23:00,€€-€€€,French,078922019,"French fries with sausages, Linguine with clams, Tiramisù, Chicken Fajitas, ",Vegetarian Friendly,2130029668,
cafeducentredecarentan1,Cafe du Centre De Carentan,cafeducentredecarentan1@gmail.com,Terry Schauman,"10 rue du Docteur Caillard, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,French,079722025,"Salmon nigiri, Chicken wings, Meatballs with sauce, Meatballs with sauce, ",,-2043839017,
letruckulent1,Le Truckulent,letruckulent1@gmail.com,Lisa Lewis,"ZI De Pommenauque, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,"Street Food, French",073584600,"Pork sausage roll, California maki, Pasta with Tomato and Basil, Cheeseburger, ",,1247118482,
pizzapalace1,Pizza Palace,pizzapalace1@gmail.com,Debra Sherman,"9 route de Saint Come, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,,,072617311,"Souvlaki, Meatballs with sauce, Philadelphia maki, Risotto with seafood, ",,1416363284,
lederby1,Le Derby,lederby1@gmail.com,Melodie Jones,"21 rue de la 101e Airborne, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,French,073541762,"Ricotta stuffed Ravioli, Teriyaki Chicken donburi, Scotch eggs, Cheeseburger, ",,582896944,
lafourchettesansgêne1,La fourchette sans gêne,lafourchettesansgêne1@gmail.com,Helen Masri,"7 rue de la Fourchette, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,"French, European, Healthy, Barbecue",070569940,"Meatballs with sauce, Fish and chips, California maki, Lasagne, ",,-157913125,
lespontsd'ouve1,Les Ponts d'Ouve,lespontsd'ouve1@gmail.com,William Ivan,"Route de St Come, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,French,077224360,"Caesar Salad, Fish and chips, Ricotta stuffed Ravioli, Fettuccine Alfredo, ",,1361101070,
l'escapade1,L'Escapade,l'escapade1@gmail.com,Noel Mueller,"28 avenue de la Gare, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, European",072128692,"Pork sausage roll, Scotch eggs, Chilli con carne, Pappardelle alla Bolognese, ",,584416967,
aubergenormande1,Auberge Normande,aubergenormande1@gmail.com,Verna Gore,"11 C boulevard de Verdun, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, European",079156579,"Califlower penne, Chicken milanese, Souvlaki, Califlower penne, ",,418091920,
restaurantonclescott's1,restaurant Oncle Scott's,restaurantonclescott's1@gmail.com,Rick Warren,"Rue de la Mare parking du centre commercial E.Leclerc de ST HILAIRE PETITVILLE, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, American, Bar",070119039,"California maki, Caprese Salad, California maki, Scotch eggs, ",Vegetarian Friendly,332979033,
quai161,Quai 16,quai161@gmail.com,Jason Hess,"16 Quai du Port, Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, European",073920692,"Chicken wings, Ricotta stuffed Ravioli, Souvlaki, Lasagne, ",,-300017061,
pizzeriadesarcades1,Pizzeria des Arcades,pizzeriadesarcades1@gmail.com,Jesse Ortiz,"22 Place de la Republique, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€€-€€€,"French, Pizza",072664583,"Souvlaki, Barbecue Ribs, Ebiten maki, Linguine with clams, ",,1162208424,
lesforges1,les Forges,lesforges1@gmail.com,Patricia Davis,"Route de l'Orme, Carentan, Carentan-les-Marais France",17:00-23:00,,,077377739,"Souvlaki, Scotch eggs, Tuna sashimi, Chicken milanese, ",,730388401,
lamaritza1,La Maritza,lamaritza1@gmail.com,Victor Joseph,"4 rue Torteron, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,French,078729648,"Risotto with seafood, Pasta Carbonara, Philadelphia maki, Pappardelle alla Bolognese, ",,-1356023780,
le101emeairborne1,Le 101eme Airborne,le101emeairborne1@gmail.com,Jacob Albers,"55 rue de la 101e Airborne, 50500 Carentan, Carentan-les-Marais France",17:00-23:00,€,French,076144082,"Pork sausage roll, Cheeseburger, Meatballs with sauce, Teriyaki Chicken donburi, ",,1213300209,
